upi_id,account_age_days,transaction_count_last_24h,transaction_velocity_1h,average_transaction_interval,average_transaction_amount,device_change,transaction_amount,new_recipient,similar_transactions_last_10min,location_change,ip_address_change,vpn_usage,transaction_time,merchant_transaction,blacklist_flag,is_fraud
user2333@upi,38,19,0.267258685,63.6138678,1919.146098,0,38677.60737,1,3,0,0,1,1,0,0,0
user2334@upi,916,5,0.421511183,16.53155153,3646.865023,0,43561.3398,1,0,0,0,1,15,1,1,1
user2335@upi,1066,13,0.094397476,44.28673912,13800.90705,1,10709.84419,0,2,0,0,1,6,0,0,0
user2336@upi,1679,10,0.125705907,86.65169355,16633.6613,0,29788.71786,1,3,0,0,1,7,1,0,0
user2337@upi,888,10,0.414434047,20.90210257,8235.396412,1,4688.520712,0,3,1,1,0,7,0,0,1
user2338@upi,88,17,0.762444522,70.82774369,13886.35198,1,10122.01557,1,3,1,1,0,1,1,1,1
user2339@upi,1961,17,0.90031224,83.43289595,4080.323599,0,15502.01234,0,0,1,0,0,14,0,0,0
user2340@upi,956,10,0.664817991,41.26242907,19468.27502,1,37043.22145,1,0,0,1,0,4,0,1,1
user2341@upi,468,11,0.105219555,83.26568264,7064.950705,0,1245.471826,0,3,1,0,0,18,0,1,1
user2342@upi,579,4,0.672019762,106.1048822,16932.75143,1,45156.83297,0,3,0,1,0,9,0,1,1
user2343@upi,1571,8,0.635427921,56.65400931,18912.79082,1,3549.467651,1,1,1,1,1,8,0,0,1
user2344@upi,1515,8,0.805763918,45.94911938,17307.80786,0,18830.74487,1,2,1,0,1,21,1,0,0
user2345@upi,1463,9,0.825248667,30.13900816,1434.646266,0,4063.67052,1,4,1,1,0,19,1,0,0
user2346@upi,747,18,0.868203076,72.50465758,13041.11243,1,38450.70248,0,4,0,0,1,7,1,1,1
user2347@upi,1318,0,0.414131515,105.5822458,2489.805061,0,7074.33552,0,4,1,0,1,4,1,1,1
user2348@upi,525,6,0.697864395,38.95935206,212.6937105,0,44238.99794,1,0,1,1,1,18,1,0,1
user2349@upi,1132,3,0.268250359,47.54826294,1130.490534,1,26515.79711,0,0,0,1,0,12,0,0,0
user2350@upi,406,0,0.99933628,48.79506211,18331.36901,1,47424.15624,0,1,1,1,0,13,0,1,1
user2351@upi,1522,14,0.175334241,67.29748101,18178.42393,0,14525.14203,1,0,1,1,0,7,1,1,1
user2352@upi,48,7,0.010114432,27.40907539,4593.905317,1,22721.26443,0,3,0,0,1,15,1,1,1
user2353@upi,1304,11,0.148808715,98.66533864,10986.51817,0,34715.40565,0,2,0,0,0,21,1,1,1
user2354@upi,896,17,0.77587229,35.4722733,19105.06242,0,41597.3465,0,2,0,0,0,4,1,0,1
user2355@upi,806,14,0.446783677,84.64352291,9984.451981,1,21073.64082,1,2,0,0,0,0,1,0,0
user2356@upi,166,16,0.447500248,61.58588901,7932.198621,0,44622.70259,0,2,1,0,1,18,0,1,1
user2357@upi,1108,13,0.95502292,70.3077124,9716.649011,1,5908.180544,1,4,1,0,0,22,1,0,1
user2358@upi,893,13,0.919634908,21.55304866,15825.29365,0,35437.14909,0,4,0,1,0,18,0,0,0
user2359@upi,1833,17,0.311194738,88.20278378,9597.824887,0,17416.46712,0,3,1,0,0,16,1,1,1
user2360@upi,1163,19,0.209058129,22.63446229,15687.22586,0,5075.760852,0,1,1,0,1,23,0,1,1
user2361@upi,1720,17,0.84848221,13.61683652,8690.779168,1,19339.36119,0,0,0,1,0,22,1,0,0
user2362@upi,983,15,0.906019071,65.60153999,5114.912857,1,44011.97907,0,0,1,1,0,20,1,1,1
user2363@upi,1117,0,0.541596923,85.11565643,6596.807323,0,49026.88823,1,4,1,0,1,9,0,0,1
user2364@upi,1055,10,0.629423711,6.004300372,1648.686946,1,19646.06486,0,2,1,0,0,4,0,1,1
user2365@upi,1492,14,0.256914285,8.327437793,9997.884774,1,44321.95523,0,3,0,1,0,21,0,0,1
user2366@upi,1572,11,0.800802688,96.32149952,3047.407405,0,25487.62427,0,1,1,0,0,6,1,1,1
user2367@upi,1740,7,0.632122428,97.08392394,16249.78543,1,35853.58173,0,4,1,1,0,15,1,0,1
user2368@upi,858,19,0.503513511,29.43656605,8469.752426,1,2278.117399,1,3,1,1,1,2,1,1,1
user2369@upi,1415,5,0.060108556,73.82738434,15323.54625,1,27870.02548,0,3,0,1,1,11,1,1,1
user2370@upi,757,2,0.915934963,53.18160902,19093.76251,0,3517.395191,0,4,0,0,1,13,0,1,1
user2371@upi,1473,12,0.61545142,75.92352497,17004.6112,0,13438.21168,0,3,1,0,0,19,0,1,1
user2372@upi,1637,12,0.192691095,103.5455141,19034.12723,1,28345.04815,0,2,1,1,0,0,0,1,1
user2373@upi,998,1,0.606386117,9.58277095,11401.93688,0,40360.11668,1,3,0,1,0,6,0,0,1
user2374@upi,30,4,0.677463354,93.35813112,3389.956236,1,28049.07325,1,1,0,0,0,17,0,0,0
user2375@upi,312,16,0.525770337,59.16349254,18714.37949,0,46810.21514,0,3,0,0,1,22,0,1,1
user2376@upi,878,5,0.718101738,67.69523325,17383.23737,1,40518.52205,0,0,0,0,0,21,0,0,1
user2377@upi,1988,1,0.581453948,78.4717632,17301.81852,0,7820.444904,0,3,1,1,1,3,1,0,1
user2378@upi,93,3,0.947769582,110.7147779,13896.16111,1,19454.0347,0,4,0,1,0,15,1,1,1
user2379@upi,1807,10,0.053697079,6.806394426,12535.83362,0,33427.58651,0,0,0,1,0,10,0,0,0
user2380@upi,1692,7,0.106245708,3.537162255,393.005448,1,46920.91752,1,4,0,0,1,17,0,0,1
user2381@upi,1986,11,0.173671637,21.39141378,14986.27597,0,49385.91628,1,1,0,1,0,22,1,0,1
user2382@upi,1486,7,0.690171071,118.3737271,1921.548838,0,38161.69003,0,2,1,1,0,15,0,0,0
user2383@upi,1420,10,0.645595873,85.80916409,5269.043628,0,28692.72759,0,1,1,1,0,6,1,1,1
user2384@upi,1540,19,0.89205886,73.75693429,11074.65688,1,37832.91839,0,0,1,0,0,20,1,0,1
user2385@upi,1290,7,0.732877453,5.64468641,9089.478439,1,13669.08861,1,2,1,1,1,2,0,0,1
user2386@upi,579,7,0.508355488,105.4932269,413.9103565,1,14187.31533,0,3,0,1,0,4,1,0,0
user2387@upi,1925,16,0.991831792,97.5308224,16497.30266,0,32720.92381,0,0,1,0,1,17,1,0,0
user2388@upi,943,19,0.266107956,79.77600526,17588.13907,1,43593.06046,1,2,1,1,1,16,1,1,1
user2389@upi,1560,19,0.83319166,40.69569786,13669.27158,0,48490.77636,1,4,0,0,0,0,0,0,1
user2390@upi,1195,15,0.426790372,8.460594668,10867.25039,0,17073.3167,0,2,1,0,0,15,0,1,1
user2391@upi,1990,13,0.648735139,69.60461855,19218.68299,0,39829.71562,0,4,1,1,1,14,1,1,1
user2392@upi,1196,10,0.72726847,86.36334858,2487.128534,1,42578.02496,0,4,1,0,1,12,0,1,1
user2393@upi,1865,6,0.633754087,11.30884206,14784.41007,0,31162.43042,0,2,0,1,0,6,1,1,1
user2394@upi,1018,15,0.140507303,76.05211918,2654.376197,1,17386.11819,1,1,0,0,0,2,1,1,1
user2395@upi,802,12,0.442951011,34.36392815,7698.711499,1,30958.23738,1,1,0,1,1,23,0,0,1
user2396@upi,801,14,0.561438378,91.70930655,11751.14173,0,29226.60073,0,4,1,0,0,22,1,0,0
user2397@upi,1557,15,0.849043759,64.75390207,14768.04504,1,30330.21003,1,0,0,0,0,12,1,1,1
user2398@upi,1819,8,0.443645749,15.48441454,173.9503954,0,30966.81809,0,2,0,0,1,15,1,1,1
user2399@upi,1304,2,0.918747305,63.18233373,5285.897939,0,42354.43896,1,0,1,1,0,22,1,0,1
user2400@upi,501,18,0.440374223,47.4884236,10810.18779,1,8512.374848,0,1,0,1,1,0,1,0,1
user2401@upi,217,19,0.548779859,21.64271619,10704.18622,0,18371.02444,0,0,1,1,0,0,1,1,1
user2402@upi,1572,4,0.796285683,100.9818869,12788.76606,0,29304.22635,1,3,1,0,1,15,1,0,0
user2403@upi,1617,9,0.583067684,1.32341382,6146.686259,0,14173.55365,1,3,0,0,1,1,0,0,0
user2404@upi,1093,16,0.960218072,37.45539323,10856.5321,1,48907.87457,1,1,1,1,1,17,0,1,1
user2405@upi,439,14,0.660335831,1.51140458,3876.756871,1,13164.88148,1,0,1,1,1,20,1,1,1
user2406@upi,994,7,0.522709454,11.52083358,3818.757067,1,23486.74774,1,2,1,0,1,22,0,1,1
user2407@upi,1690,14,0.023591968,35.6515463,11573.62287,0,43869.47864,0,1,0,0,0,17,1,1,1
user2408@upi,1638,13,0.413732898,6.512542247,13740.90444,0,4012.382496,0,3,1,0,0,4,1,1,1
user2409@upi,1342,19,0.299248419,71.59566388,2495.959337,1,41036.19322,1,1,0,1,1,4,1,0,1
user2410@upi,529,6,0.748105668,10.42354896,2543.519048,1,28554.70837,0,0,0,0,1,7,1,1,1
user2411@upi,600,11,0.208277675,84.20563609,11349.52356,1,1599.784021,0,0,1,1,1,8,0,0,1
user2412@upi,1060,16,0.205220087,6.317053515,5474.90547,1,45146.61547,0,0,1,0,1,23,1,1,1
user2413@upi,1719,16,0.189519043,7.117067376,7908.742135,1,1969.449804,0,4,1,1,1,13,1,1,1
user2414@upi,1595,9,0.125615613,36.63910788,8074.894108,0,25765.73764,1,0,1,0,0,12,0,1,1
user2415@upi,208,18,0.311007004,107.588583,3653.2019,1,2461.072006,0,3,1,0,1,17,0,1,1
user2416@upi,396,13,0.885922114,76.96718985,126.1612053,0,3569.292923,0,3,0,1,0,3,0,1,1
user2417@upi,358,10,0.774928472,92.41575503,17077.72102,0,44361.34367,0,4,0,0,1,17,0,1,1
user2418@upi,969,1,0.735251216,16.98625314,14328.53918,0,38293.61909,0,3,1,0,1,21,0,0,0
user2419@upi,1973,17,0.797336806,100.095052,13841.71731,0,9855.089251,1,3,0,0,0,19,0,1,1
user2420@upi,702,6,0.269417889,0.977549783,10975.45225,1,31027.19398,0,1,0,1,1,14,1,1,1
user2421@upi,1569,11,0.887441691,25.56688209,14049.29613,0,39736.03163,0,0,0,0,1,6,1,0,0
user2422@upi,1861,1,0.137303375,73.93107854,18720.19871,1,44480.63616,0,1,1,1,0,12,0,0,1
user2423@upi,387,19,0.336345727,45.02956903,13346.90735,0,23420.66327,1,1,0,0,0,1,0,1,1
user2424@upi,908,17,0.586748119,118.103207,5375.318898,1,44876.01887,1,3,0,0,1,8,1,0,1
user2425@upi,925,5,0.102905088,3.640709618,11454.14503,1,25397.42514,0,2,0,1,0,4,0,0,0
user2426@upi,1591,9,0.730130188,119.8317802,8902.255627,0,34414.51983,0,0,1,1,1,0,0,1,1
user2427@upi,536,19,0.387246048,74.83533994,11172.74071,1,48951.67768,1,2,0,1,0,18,0,1,1
user2428@upi,1186,14,0.784405666,67.04483935,10400.4485,0,11805.22994,0,3,1,1,1,19,1,0,1
user2429@upi,743,4,0.492896286,7.141493108,17189.62818,1,8434.378591,1,4,0,1,0,18,0,1,1
user2430@upi,215,19,0.180874524,32.7994652,13070.82206,0,17107.52106,0,1,1,1,1,21,1,0,1
user2431@upi,464,2,0.734761811,110.9595226,3856.293711,0,8228.307146,0,3,0,0,0,12,1,0,0
user2432@upi,1306,4,0.252143956,42.50952038,1354.0339,1,14215.29866,1,3,1,0,0,5,1,0,1
user2433@upi,1927,7,0.490810301,79.39838406,8544.839395,1,37151.83632,0,2,0,0,1,9,0,0,0
user2434@upi,1269,7,0.075533269,119.9395621,410.6513829,0,23881.42656,0,4,1,0,1,10,0,1,1
user2435@upi,1885,7,0.617866654,31.56836566,6434.117978,0,18758.31431,0,1,1,1,1,22,1,1,1
user2436@upi,1773,11,0.665857766,69.12970548,7423.627242,1,18442.51302,1,4,0,0,0,15,1,1,1
user2437@upi,530,7,0.37867421,83.57253512,7574.218593,0,9734.553445,1,4,0,0,1,22,0,1,1
user2438@upi,1711,10,0.95442278,19.75526959,19589.06548,0,22376.0986,0,4,1,0,1,0,1,1,1
user2439@upi,1977,13,0.874168921,17.84070764,6147.627452,0,31235.53158,0,0,1,1,0,18,0,1,1
user2440@upi,1026,7,0.707940916,54.7569494,5378.027158,1,6966.350178,0,4,0,1,0,4,1,1,1
user2441@upi,965,9,0.713652074,46.29750261,2674.680528,0,48640.91494,0,3,1,0,1,5,0,1,1
user2442@upi,1864,6,0.252401715,85.70585242,10269.07583,0,22169.62601,1,0,0,1,1,5,0,1,1
user2443@upi,735,16,0.656815231,8.341052574,3158.118694,1,47398.56623,1,0,0,0,0,4,1,1,1
user2444@upi,1023,3,0.198206265,116.6599948,12364.26478,0,6741.599742,1,4,1,1,0,5,1,1,1
user2445@upi,510,12,0.144003224,1.713237802,3187.679601,0,38363.1255,0,3,0,0,1,12,0,1,1
user2446@upi,126,3,0.999467894,72.15801892,11575.79902,0,30885.72615,0,1,1,1,0,0,1,0,0
user2447@upi,395,4,0.622375931,67.5159115,16542.75786,0,41005.00534,1,4,0,0,0,0,1,1,1
user2448@upi,1377,3,0.430987873,16.1658877,946.240207,1,30037.88937,0,0,0,0,1,13,1,1,1
user2449@upi,593,17,0.288164523,18.10991793,8452.964801,0,48142.2033,0,1,0,1,1,7,0,1,1
user2450@upi,404,5,0.603920444,95.12129854,9274.874448,0,31350.32223,1,1,0,1,1,8,1,1,1
user2451@upi,1097,1,0.049593508,106.507495,15842.33566,0,39232.36023,0,0,0,1,0,22,1,1,1
user2452@upi,1750,10,0.094680991,33.96203591,9411.521076,0,43880.31281,1,1,0,1,1,9,1,0,1
user2453@upi,730,13,0.032856698,52.55567568,11393.96215,0,35732.02773,0,3,0,0,0,5,1,0,0
user2454@upi,81,4,0.499169833,42.59940492,15844.96465,1,26216.59046,0,3,0,0,0,8,0,1,1
user2455@upi,1822,5,0.600606629,8.705641558,11239.19401,1,13648.12577,0,4,0,0,0,17,1,1,1
user2456@upi,283,9,0.062479761,80.78450952,7230.158329,0,42726.08574,0,4,0,0,0,14,0,1,1
user2457@upi,1353,7,0.721224467,99.02315218,1808.261325,0,24034.10685,0,1,0,0,1,3,0,0,0
user2458@upi,347,13,0.230395072,36.58552289,14625.32103,1,31039.20423,1,0,0,0,0,1,1,1,1
user2459@upi,1399,2,0.685201454,118.8210952,17435.64919,1,3970.534629,1,3,1,0,1,5,1,1,1
user2460@upi,1528,11,0.98189714,9.102186874,19404.28429,1,24872.59264,0,2,1,0,0,16,0,0,1
user2461@upi,616,15,0.69110587,79.41488566,18539.33763,0,34910.90062,0,4,0,1,0,6,1,0,0
user2462@upi,175,16,0.883193053,53.78736174,15968.61639,0,29207.75478,1,3,0,0,1,22,1,1,1
user2463@upi,1577,0,0.948198507,53.59222813,12905.09145,0,22433.25725,1,1,1,1,1,22,0,1,1
user2464@upi,20,9,0.486751048,54.91747392,15651.0569,0,11179.13156,0,3,0,1,1,19,1,0,1
user2465@upi,1334,9,0.702324979,31.04181286,8698.465886,0,15490.4133,1,3,0,1,1,14,1,1,1
user2466@upi,738,1,0.851969254,85.86753928,11936.04667,0,35034.21166,1,1,0,1,1,23,1,1,1
user2467@upi,810,8,0.356608913,86.58918313,7039.126202,1,11217.29303,1,4,1,0,1,20,0,0,1
user2468@upi,111,12,0.261397317,33.88765321,6601.513378,1,31090.1135,0,4,0,1,0,1,1,1,1
user2469@upi,1458,15,0.946598573,100.2367753,15158.16629,0,29490.98325,1,2,1,0,1,20,0,0,0
user2470@upi,1425,17,0.7263035,38.02139324,9133.262368,0,48521.16979,1,2,1,0,0,11,0,1,1
user2471@upi,788,18,0.219682133,87.01117488,4322.009132,0,3048.484306,1,4,0,1,0,9,0,1,1
user2472@upi,223,11,0.449083393,14.5199721,4118.569423,1,5415.049139,1,4,1,0,1,16,1,0,1
user2473@upi,1724,7,0.79645177,20.24419714,17197.53,1,25309.11245,0,4,1,0,0,17,1,0,1
user2474@upi,1121,16,0.547062991,37.89547734,13587.43384,1,26360.22017,1,4,1,1,0,15,0,0,1
user2475@upi,1586,14,0.649952098,71.26485212,10966.31686,1,2005.983664,1,3,0,1,1,9,0,0,1
user2476@upi,410,9,0.753768202,77.46137826,8078.680846,0,41294.51249,1,2,0,0,1,7,1,0,1
user2477@upi,597,14,0.622009189,47.56274064,8673.266077,1,24741.22767,0,1,1,0,0,20,1,0,1
user2478@upi,898,14,0.540079322,9.340698373,1242.960364,1,17338.72089,0,0,0,0,1,21,0,0,0
user2479@upi,1079,6,0.749614284,44.83615825,9152.711883,0,15949.49999,0,1,1,0,1,12,1,0,0
user2480@upi,1705,12,0.727563035,82.65210192,15929.55272,0,43071.74501,1,0,0,1,0,15,0,0,1
user2481@upi,1496,16,0.6298724,80.51945534,7820.930954,0,9844.675993,1,3,0,1,1,7,0,1,1
user2482@upi,601,8,0.359789413,19.22356958,7733.266926,1,8029.281095,1,2,1,1,1,11,1,1,1
user2483@upi,1343,7,0.405812092,0.934076432,412.7600021,0,10666.79468,0,0,0,1,1,16,1,0,1
user2484@upi,1119,19,0.970438549,90.35779408,9210.921725,1,31254.87716,1,4,1,0,0,15,1,1,1
user2485@upi,101,17,0.112385932,12.76417997,604.2192937,1,40548.43347,1,3,0,1,0,8,0,0,1
user2486@upi,1693,12,0.268504917,9.881897276,11449.95362,1,16555.6249,0,0,1,0,1,18,1,0,1
user2487@upi,682,15,0.492401759,0.32414602,10184.98929,1,8681.365286,1,4,0,0,1,16,1,1,1
user2488@upi,723,8,0.836729686,51.91215911,16816.16913,0,10467.61644,1,3,1,1,1,23,0,0,1
user2489@upi,945,11,0.163675664,60.39166811,11677.43416,0,30962.99709,0,0,0,0,0,7,0,0,0
user2490@upi,1961,11,0.276954618,76.51968554,6536.204371,1,12309.30096,0,4,0,0,0,11,1,0,0
user2491@upi,251,5,0.065798218,35.52766089,10372.99709,0,43865.23877,0,2,1,0,1,8,1,0,1
user2492@upi,1898,18,0.705985266,85.25096597,14024.15648,1,5203.528807,0,3,0,1,1,5,0,1,1
user2493@upi,11,6,0.238209435,20.31982289,1969.879529,1,1628.103015,0,0,1,0,0,9,0,0,1
user2494@upi,234,2,0.388674751,99.83880637,12459.37436,0,4428.028516,1,4,0,0,1,8,1,1,1
user2495@upi,810,15,0.443701447,68.62179947,18340.86301,0,42283.69959,0,2,1,0,1,3,1,1,1
user2496@upi,1778,17,0.891313936,70.0667788,6052.692883,1,32564.96369,1,4,1,0,0,10,0,0,1
user2497@upi,1959,15,0.41133029,25.17304965,12569.83939,0,47887.65421,1,2,1,1,1,20,1,1,1
user2498@upi,1962,6,0.14522502,8.893049916,16444.45606,1,16821.4641,0,0,1,1,1,21,0,1,1
user2499@upi,598,3,0.524314938,55.76697637,10284.94731,0,10641.77962,0,4,1,0,0,5,0,1,1
user2500@upi,125,7,0.962957995,73.87343423,14387.79273,1,28103.14221,1,4,1,0,1,17,1,1,1
user2501@upi,1699,12,0.607685641,11.40557504,6289.105736,1,26896.03567,1,1,1,0,0,3,1,0,1
user2502@upi,927,12,0.98338722,114.0641369,6190.563213,0,29555.28917,1,3,1,1,0,11,0,0,0
user2503@upi,1136,16,0.841107309,117.6497232,13384.92203,0,17383.21779,0,4,0,1,0,8,0,0,0
user2504@upi,203,16,0.035965756,65.45480345,14137.63659,1,304.7880324,1,2,0,0,1,14,0,1,1
user2505@upi,1199,4,0.658399595,114.0082986,18746.49302,0,1761.232331,0,3,0,0,1,22,1,1,1
user2506@upi,880,5,0.286766878,21.53342851,4574.287637,0,33194.68481,1,0,0,1,1,8,0,0,1
user2507@upi,99,18,0.559616856,3.050482222,9417.530162,1,26167.66983,1,3,1,0,1,5,0,1,1
user2508@upi,1719,12,0.279345191,4.729144235,5085.218116,1,41052.35287,1,1,1,1,0,10,0,1,1
user2509@upi,131,13,0.348870417,70.50149753,1693.834002,0,15027.48884,0,0,0,0,0,6,1,0,0
user2510@upi,152,3,0.923168712,7.397026012,8124.287506,0,40775.45714,0,4,0,0,0,13,0,1,1
user2511@upi,1003,6,0.206643185,115.0254728,7544.206871,1,21280.31576,1,0,1,0,1,15,1,1,1
user2512@upi,115,7,0.874109118,17.03198529,5481.638988,1,4843.952293,1,0,0,0,0,14,1,0,0
user2513@upi,896,12,0.030457808,36.56673673,6010.198334,1,48895.79901,1,1,1,1,0,19,0,0,1
user2514@upi,437,5,0.090876538,98.70213624,7272.194946,1,25601.6771,0,2,0,1,1,8,0,0,1
user2515@upi,1338,5,0.854675041,26.24883877,19777.86889,1,31477.63091,0,0,1,1,1,18,0,0,1
user2516@upi,1905,2,0.630556031,29.15621501,15680.85954,1,33543.15135,0,2,1,0,0,11,1,0,1
user2517@upi,326,2,0.747236138,77.07707469,1520.883902,1,18126.98849,0,3,0,0,1,10,0,0,0
user2518@upi,1996,12,0.209417671,33.13033062,17461.02221,1,37378.94071,0,1,0,1,1,7,1,0,1
user2519@upi,644,1,0.537083456,26.09371608,12702.7362,0,43514.6206,1,4,1,1,1,2,1,1,1
user2520@upi,1935,15,0.737219224,30.50132572,17822.81583,0,19365.47695,1,0,0,0,0,18,1,0,0
user2521@upi,18,5,0.627314137,58.87769992,6900.022774,0,32853.47432,1,2,0,1,0,2,1,1,1
user2522@upi,783,7,0.471698767,115.9319847,9343.92541,1,37858.61996,0,0,1,0,0,2,1,0,1
user2523@upi,1106,7,0.959783786,99.86855299,17934.91844,0,9514.393625,1,1,0,1,0,5,1,1,1
user2524@upi,1392,5,0.676157333,34.15323175,5524.205405,1,16636.47826,0,4,0,0,0,10,0,1,1
user2525@upi,232,13,0.9077508,43.60478502,18318.46744,0,5448.704361,0,3,1,0,0,19,0,1,1
user2526@upi,1449,2,0.729770512,55.74147006,16587.14427,1,30114.40113,1,3,1,1,0,13,1,1,1
user2527@upi,562,9,0.735463529,117.4715576,19613.10302,1,40048.87541,1,2,1,1,0,1,1,1,1
user2528@upi,1403,2,0.08001827,20.6868562,6552.725982,0,30545.82444,0,3,0,0,1,11,0,0,0
user2529@upi,725,11,0.359464622,42.89797242,4791.488282,1,8997.393711,0,2,1,0,1,15,0,0,1
user2530@upi,1297,16,0.858369407,87.53113128,6684.251251,0,27322.96087,1,4,0,1,0,2,0,0,0
user2531@upi,1873,4,0.232603862,115.6732481,19097.53094,0,41748.35808,0,0,0,0,1,20,0,1,1
user2532@upi,1723,19,0.115505866,18.68102553,6728.158591,0,15143.21256,0,1,0,1,1,15,1,1,1
user2533@upi,1893,8,0.326106057,27.2855945,11347.71522,0,41634.2486,0,4,0,0,0,9,0,1,1
user2534@upi,1351,19,0.220437885,27.08336093,8133.217723,0,39233.31796,1,4,1,1,0,19,1,0,0
user2535@upi,1117,6,0.925288195,2.511843539,7984.780875,0,1096.822984,0,3,0,0,0,4,1,1,1
user2536@upi,1351,3,0.867966642,72.493875,3948.234337,0,11980.34616,0,3,0,0,1,12,0,1,1
user2537@upi,120,12,0.49968323,80.4843689,10787.88286,0,27151.69087,0,1,0,0,1,11,0,0,0
user2538@upi,260,12,0.061343874,72.30310682,17003.14467,0,35883.69233,0,0,1,0,0,0,1,0,0
user2539@upi,392,9,0.714562346,8.55875873,1084.75177,1,44027.72098,0,4,1,0,0,19,1,0,1
user2540@upi,16,17,0.623411731,8.307615089,17795.60921,1,32055.70549,0,3,1,0,1,10,1,1,1
user2541@upi,468,16,0.970554671,25.24638654,13342.91201,0,19023.40512,0,4,0,0,0,18,1,1,1
user2542@upi,1117,19,0.55895324,34.83534188,12373.0878,1,9239.514065,1,0,0,1,0,14,0,0,0
user2543@upi,217,19,0.336393723,94.38523871,12555.41464,1,38004.19241,1,2,1,1,1,17,0,1,1
user2544@upi,909,12,0.519021694,19.12683189,5995.769735,0,10347.01015,1,0,1,0,1,15,0,1,1
user2545@upi,1423,16,0.979263291,5.291065968,8361.375627,0,34774.57177,0,4,0,1,0,6,0,1,1
user2546@upi,1347,3,0.696362433,47.27850093,16005.87112,1,9068.768752,1,4,1,1,1,9,0,1,1
user2547@upi,31,0,0.671976138,49.96706042,6196.982635,0,4561.781977,1,1,0,0,1,15,1,0,0
user2548@upi,419,0,0.24068159,54.10888058,9453.40217,0,12562.50018,0,4,1,1,0,16,1,1,1
user2549@upi,904,14,0.743602518,99.22842528,490.6822006,0,14253.64098,1,3,0,0,0,6,0,1,1
user2550@upi,524,12,0.750271829,11.76064978,14697.81122,1,32363.98463,0,1,0,1,0,10,0,0,0
user2551@upi,1160,16,0.317288984,84.47304989,8412.273316,0,8052.559553,0,4,0,1,0,16,1,1,1
user2552@upi,818,7,0.483713832,40.55346853,10554.63949,1,46516.04258,0,0,1,1,0,4,1,1,1
user2553@upi,1733,17,0.294603333,37.19761637,2382.317424,0,27722.5407,1,4,1,0,0,0,0,0,0
user2554@upi,883,12,0.25870507,111.9051751,19835.11315,0,24551.67722,0,0,0,1,0,2,0,1,1
user2555@upi,23,13,0.02589607,29.81622293,6119.109757,1,21740.37877,1,0,1,0,1,15,1,0,1
user2556@upi,980,7,0.285211745,77.10382024,12736.29427,0,28334.40133,0,4,0,0,0,23,0,1,1
user2557@upi,987,7,0.55396995,33.01533089,11666.60326,1,1132.123888,0,0,1,1,1,14,0,1,1
user2558@upi,1023,14,0.001601188,60.85726592,15723.33486,1,49504.41787,1,2,1,0,0,3,1,1,1
user2559@upi,1045,12,0.283219084,94.35514711,5947.355417,0,27880.64357,0,1,0,0,0,11,1,0,0
user2560@upi,96,6,0.881410332,105.8067028,15142.95417,0,1769.398157,1,4,1,1,0,0,1,1,1
user2561@upi,1557,4,0.593648585,100.6436688,7711.784441,1,29502.98046,0,2,1,0,0,16,0,1,1
user2562@upi,918,16,0.607862824,69.86168834,8282.10322,1,21859.56713,0,0,0,1,0,23,1,0,0
user2563@upi,1570,15,0.403364305,29.85795784,13486.97928,0,1211.644456,0,0,0,1,0,14,0,1,1
user2564@upi,1334,1,0.676472143,79.34800599,15707.28686,0,46222.19332,0,1,0,0,1,23,1,1,1
user2565@upi,1276,17,0.189932766,85.18860549,13370.64606,0,538.237935,0,2,0,1,0,19,0,1,1
user2566@upi,131,16,0.81874681,1.283038814,18007.60246,0,28897.80513,0,2,1,1,0,19,0,0,0
user2567@upi,1180,6,0.11668912,52.70526131,5774.664687,0,48089.91947,0,4,1,0,0,9,1,0,1
user2568@upi,1600,12,0.656001355,101.1914451,18022.27297,1,11887.8488,0,0,0,0,1,10,0,0,0
user2569@upi,759,17,0.341149326,58.75051155,2704.184166,1,12716.41192,1,3,1,0,1,17,0,1,1
user2570@upi,1389,13,0.747512971,37.36505306,13224.65335,1,31.15219672,1,4,0,0,0,1,1,0,0
user2571@upi,694,17,0.549764551,104.6157325,10997.84996,1,3326.895088,1,4,0,1,0,5,0,1,1
user2572@upi,1937,12,0.452353038,18.7056837,9943.255214,0,2253.971695,0,4,0,1,0,15,1,0,0
user2573@upi,1766,10,0.169422402,24.77342789,6287.149374,1,41134.58762,1,1,1,1,0,23,0,0,1
user2574@upi,1664,15,0.636821464,82.48468403,10124.28163,0,41838.51112,1,1,1,1,0,6,1,1,1
user2575@upi,318,16,0.974769843,42.29231298,3319.289792,0,36337.73721,0,4,1,1,1,22,1,0,1
user2576@upi,704,7,0.825603425,85.56202029,7449.48679,0,17643.72318,1,3,0,0,0,18,0,0,0
user2577@upi,297,18,0.060008193,18.92443455,2063.750258,0,41064.50995,0,2,0,1,1,11,1,1,1
user2578@upi,316,19,0.376229378,30.27229075,11479.74734,0,26993.32827,1,2,1,1,1,17,1,1,1
user2579@upi,1845,14,0.925583009,18.7976854,2005.780935,1,15222.47072,1,0,1,1,0,9,0,1,1
user2580@upi,1627,8,0.503043748,114.3492376,3290.858414,0,21869.46569,1,2,1,1,1,6,1,1,1
user2581@upi,1999,19,0.662111826,48.6484753,1800.78935,0,3297.730814,1,2,1,0,0,3,1,1,1
user2582@upi,923,9,0.912599346,40.46638919,7688.081735,0,47245.98525,1,3,0,0,1,16,1,1,1
